Date,Open,High,Low,Close,Volume,openinterest,Date,SPX Close,Open Interest,Noncommercial Long,Noncommercial Short,Noncommercial Net,Noncommercial Spreads,Commercial Long,Commercial Short,Commercial Net,Total Long,Total Short,Total Net,Nonreportable Positions Long,Nonreportable Positions Short,Nonreportable Net,Noncommercial Long % of OI,Noncommercial Short % of OI,Noncommerical Net % of OI,Noncommercial Net % of OI 1 year percentile,Noncommercial Net % of OI 2 year percentile,Noncommercial Net % of OI 5 year percentile,Noncommercial Spreads % of OI,Commercial Long % of OI,Commercial Short % of OI,Commerical Net % of OI,Commercial Net % of OI 1 year percentile,Commercial Net % of OI 2 year percentile,Commercial Net % of OI 5 year percentile,Total Long % of OI,Total Short % of OI,Total Net % of OI,Total Net % of OI 1 year percentile,Total Net % of OI 2 year percentile,Total Net % of OI 5 year percentile,Nonreportable Positions Long % of OI,Nonreportable Positions Short % of OI,NonReportable Net % of OI,Nonreportable Net % of OI 1 year percentile,Nonreportable Net % of OI 2 year percentile,Nonreportable Net % of OI 5 year percentile
4/5/2005,1176.12,1183.56,1176.12,1181.39,187080000,0,4/5/2005,1181.39,2.80107E+11,26223497658,38096193750,-11872696092,12714246884,1.76297E+11,1.87254E+11,-10956947207,2.15234E+11,2.38064E+11,-22829443366,64873185590,42043542292,22829643298,9.36%,13.60%,-4.24%,23.50%,44.70%,21.90%,4.54%,62.94%,66.85%,-3.91%,74.50%,64.10%,81.20%,76.84%,84.99%,-8.15%,43.10%,66.00%,76.20%,23.16%,15.01%,8.15%,56.90%,34.00%,23.80%
3/29/2005,1174.28,1179.37,1163.69,1165.36,222324992,0,3/29/2005,1165.36,2.77741E+11,26100913292,37091993196,-10991079904,12389813864,1.72589E+11,1.85811E+11,-13222477228,2.11079E+11,2.35293E+11,-24213812788,66661253672,42447696540,24213557132,9.40%,13.35%,-3.96%,25.50%,49.50%,26.20%,4.46%,62.14%,66.90%,-4.76%,62.70%,50.50%,71.90%,76.00%,84.72%,-8.72%,35.30%,54.40%,68.10%,24.00%,15.28%,8.72%,64.70%,45.60%,31.90%
3/22/2005,1183.78,1189.5,1171.63,1171.71,0,0,3/22/2005,1171.71,2.76474E+11,27039485705,38929183661,-11889697956,11182664496,1.71758E+11,1.85101E+11,-13342934450,2.0998E+11,2.35212E+11,-25232199129,66494435138,41261943081,25232492057,9.78%,14.08%,-4.30%,23.50%,43.70%,20.80%,4.04%,62.12%,66.95%,-4.83%,60.80%,49.50%,71.20%,75.95%,85.08%,-9.13%,25.50%,42.70%,61.20%,24.05%,14.92%,9.13%,74.50%,57.30%,38.80%
3/15/2005,1206.83,1210.54,1197.75,1197.75,0,0,3/15/2005,1197.75,3.53551E+11,37594172675,48108922868,-10514750193,18478794220,2.13866E+11,2.34677E+11,-20810931829,2.69939E+11,3.01265E+11,-31325825632,83611638326,52286016192,31325622134,10.63%,13.61%,-2.97%,47.10%,70.90%,41.50%,5.23%,60.49%,66.38%,-5.89%,43.10%,34.00%,61.50%,76.35%,85.21%,-8.86%,29.40%,49.50%,65.40%,23.65%,14.79%,8.86%,70.60%,50.50%,34.60%
3/8/2005,1225.31,1225.69,1218.57,1219.43,152308992,0,3/8/2005,1219.43,3.25196E+11,36059571232,45014629971,-8955058739,15426354651,1.97771E+11,2.19854E+11,-22082568296,2.49257E+11,2.80295E+11,-31037931892,75938492728,44900768191,31037724537,11.09%,13.84%,-2.75%,54.90%,74.80%,43.80%,4.74%,60.82%,67.61%,-6.79%,29.40%,24.30%,55.40%,76.65%,86.19%,-9.54%,21.60%,35.00%,55.40%,23.35%,13.81%,9.54%,78.40%,65.00%,44.60%
3/1/2005,1203.6,1212.25,1203.6,1210.41,170806000,0,3/1/2005,1210.41,3.12434E+11,33787917247,45158396899,-11370479653,11701647324,1.87839E+11,2.08824E+11,-20984527028,2.33329E+11,2.65684E+11,-32355309283,79105400452,46750091169,32355309283,10.81%,14.45%,-3.64%,37.30%,56.30%,30.80%,3.75%,60.12%,66.84%,-6.72%,29.40%,24.30%,55.40%,74.68%,85.04%,-10.36%,17.60%,28.20%,45.00%,25.32%,14.96%,10.36%,82.40%,71.80%,55.00%
2/22/2005,1201.59,1202.48,1184.17,1184.16,174494000,0,2/22/2005,1184.17,2.92343E+11,31749240784,42298771207,-10549530424,9807156041,1.75439E+11,1.97401E+11,-21962250882,2.16995E+11,2.49507E+11,-32512136556,75347833442,42835992929,32511840514,10.86%,14.47%,-3.61%,41.20%,58.30%,32.30%,3.35%,60.01%,67.52%,-7.51%,25.50%,17.50%,51.20%,74.23%,85.35%,-11.12%,2.00%,7.80%,30.40%,25.77%,14.65%,11.12%,98.00%,92.20%,69.60%
2/15/2005,1206.14,1212.44,1205.52,1210.12,0,0,2/15/2005,1210.12,2.98967E+11,32099194078,39251021262,-7151827184,11505776628,1.80907E+11,2.05513E+11,-24605764801,2.24512E+11,2.5627E+11,-31757591985,74455099696,42697716632,31757383064,10.74%,13.13%,-2.39%,60.80%,80.60%,48.80%,3.85%,60.51%,68.74%,-8.23%,17.60%,9.70%,47.70%,75.10%,85.72%,-10.62%,11.80%,21.40%,40.00%,24.90%,14.28%,10.62%,88.20%,78.60%,60.00%
2/8/2005,1201.72,1205.11,1200.16,1202.3,141616992,0,2/8/2005,1202.3,2.89888E+11,30708121924,38947541180,-8239419256,9775666777,1.75814E+11,1.99409E+11,-23595081440,2.16298E+11,2.48132E+11,-31833991453,73590788047,41756287351,31834500696,10.59%,13.44%,-2.84%,56.90%,74.80%,43.80%,3.37%,60.65%,68.79%,-8.14%,17.60%,9.70%,47.70%,74.61%,85.60%,-10.98%,2.00%,8.70%,31.50%,25.39%,14.40%,10.98%,98.00%,91.30%,68.50%
2/1/2005,1181.27,1190.39,1180.95,1189.4,168198000,0,2/1/2005,1189.4,2.76529E+11,29451628010,37442752180,-7991124170,8494210120,1.69035E+11,1.91223E+11,-22187490490,2.06981E+11,2.3716E+11,-30178614660,69548562360,39370007170,30178555190,10.65%,13.54%,-2.89%,54.90%,73.80%,43.10%,3.07%,61.13%,69.15%,-8.02%,17.60%,9.70%,47.70%,74.85%,85.76%,-10.91%,2.00%,11.70%,33.10%,25.15%,14.24%,10.91%,98.00%,88.30%,66.90%
1/25/2005,1163.75,1174.3,1163.75,1168.41,161040000,0,1/25/2005,1168.41,2.77104E+11,32655957328,32418074945,237882383.5,9725481982,1.64033E+11,1.95196E+11,-31162933673,2.06415E+11,2.3734E+11,-30925486967,70689381037,39763894070,30925486967,11.78%,11.70%,0.09%,80.40%,90.30%,70.80%,3.51%,59.20%,70.44%,-11.25%,9.80%,4.90%,28.10%,74.49%,85.65%,-11.16%,0.00%,5.80%,29.60%,25.51%,14.35%,11.16%,100.00%,94.20%,70.40%
1/18/2005,1184.52,1195.98,#N/A,1195.98,0,0,1/18/2005,1195.98,2.85348E+11,33969310322,27706263427,6263046895,12036303994,1.69476E+11,2.06182E+11,-36706698975,2.15481E+11,2.45925E+11,-30443800270,69867058312,39423047438,30444010874,11.90%,9.71%,2.19%,88.20%,94.20%,86.20%,4.22%,59.39%,72.26%,-12.86%,3.90%,1.90%,19.60%,75.52%,86.18%,-10.67%,0.00%,15.50%,37.30%,24.48%,13.82%,10.67%,100.00%,84.50%,62.70%
1/11/2005,1190.25,1190.25,1180.43,1182.99,0,0,1/11/2005,1182.99,2.82967E+11,34081082084,27225523868,6855558216,11472597560,1.65561E+11,2.02491E+11,-36929712513,2.11115E+11,2.41189E+11,-30073858549,71852708290,41778641779,30074066511,12.04%,9.62%,2.42%,92.20%,96.10%,89.20%,4.05%,58.51%,71.56%,-13.05%,2.00%,1.00%,18.10%,74.61%,85.24%,-10.63%,2.00%,16.50%,37.70%,25.39%,14.76%,10.63%,98.00%,83.50%,62.30%
1/4/2005,1202.08,1205.84,1185.39,1188.04,172100000,0,1/4/2005,1188.05,2.78231E+11,33922490327,26221409812,7701080515,8869817096,1.63539E+11,2.00871E+11,-37331350769,2.06331E+11,2.35961E+11,-29630184027,71899542535,42269569294,29629973241,12.19%,9.42%,2.77%,98.00%,99.00%,93.10%,3.19%,58.78%,72.20%,-13.42%,0.00%,0.00%,16.50%,74.16%,84.81%,-10.65%,0.00%,15.50%,37.30%,25.84%,15.19%,10.65%,100.00%,84.50%,62.70%
12/28/2004,1204.92,1213.54,1204.92,1213.54,48300000,0,12/28/2004,1213.54,2.76354E+11,32194105499,25914789778,6279315721,8002113895,1.67927E+11,2.02904E+11,-34976320646,2.08123E+11,2.3682E+11,-28697526029,68231316016,39533789987,28697526029,11.65%,9.38%,2.27%,94.10%,97.10%,87.70%,2.90%,60.77%,73.42%,-12.66%,0.00%,0.00%,19.20%,75.31%,85.69%,-10.38%,0.00%,21.40%,41.50%,24.69%,14.31%,10.38%,100.00%,78.60%,58.50%
12/21/2004,1194.65,1205.93,1194.65,1205.43,148370000,0,12/21/2004,1205.43,2.74099E+11,33290249285,26271834510,7018414775,7009014588,1.65157E+11,1.99173E+11,-34015418052,2.05457E+11,2.32454E+11,-26997003278,68642160594,41644942226,26997218369,12.15%,9.58%,2.56%,96.10%,98.10%,91.20%,2.56%,60.25%,72.66%,-12.41%,0.00%,0.00%,19.60%,74.96%,84.81%,-9.85%,2.00%,25.20%,44.60%,25.04%,15.19%,9.85%,98.00%,74.80%,55.40%
12/14/2004,1198.68,1205.29,1197.84,1203.38,154440000,0,12/14/2004,1203.38,3.6478E+11,42205853757,34959478615,7246375142,18365525753,2.09162E+11,2.35335E+11,-26173120888,2.69733E+11,2.88661E+11,-18927347436,95045956465,76118909874,18927046591,11.57%,9.58%,1.99%,94.10%,97.10%,86.90%,5.03%,57.34%,64.51%,-7.18%,7.80%,16.50%,49.60%,73.94%,79.13%,-5.19%,100.00%,100.00%,91.20%,26.06%,20.87%,5.19%,0.00%,0.00%,8.80%
12/7/2004,1190.25,1192.19,1177.07,1177.08,0,0,12/7/2004,1177.08,3.11297E+11,39478401460,33576687218,5901714242,12199177264,1.78474E+11,2.0692E+11,-28445896100,2.30152E+11,2.52696E+11,-22544240712,81145025622,58600996724,22544028898,12.68%,10.79%,1.90%,94.10%,97.10%,85.80%,3.92%,57.33%,66.47%,-9.14%,2.00%,1.90%,38.50%,73.93%,81.18%,-7.24%,64.70%,81.60%,80.00%,26.07%,18.82%,7.24%,35.30%,18.40%,20.00%
11/30/2004,1178.57,1178.66,1173.81,1173.82,155350000,0,11/30/2004,1173.81,3.07299E+11,39680745853,31329573567,8351172286,8115926568,1.79031E+11,2.06421E+11,-27390215690,2.26828E+11,2.45867E+11,-19038691261,80471608639,61432414244,19039194395,12.91%,10.20%,2.72%,98.00%,99.00%,93.10%,2.64%,58.26%,67.17%,-8.91%,2.00%,1.90%,39.60%,73.81%,80.01%,-6.20%,86.30%,93.20%,86.50%,26.19%,19.99%,6.20%,13.70%,6.80%,13.50%
11/23/2004,1177.24,1179.52,1171.41,1176.94,142830000,0,11/23/2004,1176.94,3.06748E+11,40396135527,31062118250,9334017277,7966608211,1.78156E+11,2.0695E+11,-28793909640,2.26518E+11,2.45979E+11,-19460395026,80229144405,60769016654,19460127751,13.17%,10.13%,3.04%,100.00%,100.00%,95.40%,2.60%,58.08%,67.47%,-9.39%,0.00%,1.00%,37.30%,73.85%,80.19%,-6.34%,86.30%,93.20%,85.80%,26.15%,19.81%,6.34%,13.70%,6.80%,14.20%
11/16/2004,1183.81,1183.81,1175.32,1175.43,136440000,0,11/16/2004,1175.43,3.06913E+11,38113483804,31839704604,6273779201,11820253258,1.74314E+11,1.9889E+11,-24575477562,2.24248E+11,2.4255E+11,-18301757133,82665008219,64363458948,18301549271,12.42%,10.37%,2.04%,100.00%,100.00%,88.10%,3.85%,56.80%,64.80%,-8.01%,0.00%,3.90%,44.20%,73.07%,79.03%,-5.96%,92.20%,96.10%,87.70%,26.93%,20.97%,5.96%,7.80%,3.90%,12.30%
11/9/2004,1164.89,1168.97,1162.48,1164.08,145080000,0,11/9/2004,1164.08,2.85728E+11,35057635440,36084377571,-1026742131,10186326599,1.6789E+11,1.82888E+11,-14997515462,2.13134E+11,2.29158E+11,-16023908369,72594046619,56569875713,16024170906,12.27%,12.63%,-0.36%,100.00%,100.00%,70.40%,3.57%,58.76%,64.01%,-5.25%,13.70%,34.00%,60.00%,74.59%,80.20%,-5.61%,98.00%,99.00%,88.50%,25.41%,19.80%,5.61%,2.00%,1.00%,11.50%
11/2/2004,1130.51,1140.48,1128.12,1130.56,165900000,0,11/2/2004,1130.58,2.63469E+11,30689252358,35088762331,-4399509973,7370733345,1.58934E+11,1.68364E+11,-9430879276,1.96994E+11,2.10824E+11,-13830332720,66475336263,52645258551,13830077712,11.65%,13.32%,-1.67%,92.20%,96.10%,59.20%,2.80%,60.32%,63.90%,-3.58%,43.10%,67.00%,75.00%,74.77%,80.02%,-5.25%,100.00%,100.00%,88.80%,25.23%,19.98%,5.25%,0.00%,0.00%,11.20%
10/26/2004,1094.81,1111.09,1094.81,1111.09,168540000,0,10/26/2004,1111.09,2.49054E+11,27577276344,34686894209,-7109617865,6186939120,1.52048E+11,1.62088E+11,-10040106475,1.85812E+11,2.02962E+11,-17149724340,63241753559,46092029219,17149724340,11.07%,13.93%,-2.85%,82.40%,83.50%,46.50%,2.48%,61.05%,65.08%,-4.03%,35.30%,58.30%,71.20%,74.61%,81.49%,-6.89%,84.30%,92.20%,82.30%,25.39%,18.51%,6.89%,15.70%,7.80%,17.70%
10/19/2004,1114.02,1118.03,1103.15,1103.23,0,0,10/19/2004,1103.24,2.44031E+11,25613140758,31563232980,-5950092222,5424658656,1.47754E+11,1.60813E+11,-13058805888,1.78792E+11,1.978E+11,-19008842948,65239640992,46230935172,19008705820,10.50%,12.93%,-2.44%,86.30%,90.30%,51.90%,2.22%,60.55%,65.90%,-5.35%,13.70%,35.00%,59.60%,73.27%,81.06%,-7.79%,52.90%,73.80%,72.70%,26.73%,18.94%,7.79%,47.10%,26.20%,27.30%
10/12/2004,1124.39,1124.39,1115.77,1121.84,132010000,0,10/12/2004,1121.84,2.41666E+11,26371800439,29620709535,-3248909096,5869105419,1.47929E+11,1.62233E+11,-14303771289,1.8017E+11,1.97722E+11,-17552680385,61496312657,43943912732,17552399925,10.91%,12.26%,-1.34%,94.10%,97.10%,62.30%,2.43%,61.21%,67.13%,-5.92%,7.80%,25.20%,54.20%,74.55%,81.82%,-7.26%,74.50%,86.40%,78.80%,25.45%,18.18%,7.26%,25.50%,13.60%,21.20%
10/5/2004,1135.17,#N/A,1132.03,1134.48,0,0,10/5/2004,1134.48,2.45162E+11,27082020542,29717583708,-2635563166,6427707392,1.49411E+11,1.61736E+11,-12324992928,1.82921E+11,1.97882E+11,-14960751644,62240616670,47279865026,14960751644,11.05%,12.12%,-1.08%,98.00%,99.00%,64.20%,2.62%,60.94%,65.97%,-5.03%,19.60%,39.80%,61.50%,74.61%,80.71%,-6.10%,94.10%,97.10%,85.00%,25.39%,19.29%,6.10%,5.90%,2.90%,15.00%
9/28/2004,1103.52,1111.77,1101.29,1110.06,139660000,0,9/28/2004,1110.06,2.27812E+11,27359441175,28463872428,-1104431253,5189085153,1.38542E+11,1.53121E+11,-14578798335,1.71091E+11,1.86774E+11,-15682765086,56720996562,41037988986,15683007576,12.01%,12.49%,-0.48%,100.00%,100.00%,69.60%,2.28%,60.81%,67.21%,-6.40%,5.90%,20.40%,51.90%,75.10%,81.99%,-6.88%,88.20%,94.20%,81.90%,24.90%,18.01%,6.88%,11.80%,5.80%,18.10%
9/21/2004,1122.2,1131.54,1122.2,1129.3,0,0,9/21/2004,1129.3,2.2871E+11,26406876579,29231307139,-2824430560,5119707521,1.40453E+11,1.52181E+11,-11728459317,1.7198E+11,1.86532E+11,-14552889877,56730332630,42177442753,14552889877,11.55%,12.78%,-1.23%,100.00%,100.00%,64.20%,2.24%,61.41%,66.54%,-5.13%,11.80%,35.00%,59.60%,75.20%,81.56%,-6.36%,94.10%,97.10%,83.80%,24.80%,18.44%,6.36%,5.90%,2.90%,16.20%
9/14/2004,1125.82,1129.46,1124.72,1128.33,0,0,9/14/2004,1128.31,2.77969E+11,26495918736,31520201055,-5024282319,13822105185,1.6385E+11,1.82076E+11,-18226114255,2.04168E+11,2.27418E+11,-23250452990,73801502888,50551106314,23250396574,9.53%,11.34%,-1.81%,100.00%,100.00%,58.80%,4.97%,58.95%,65.50%,-6.56%,2.00%,16.50%,50.40%,73.45%,81.81%,-8.36%,58.80%,64.10%,67.70%,26.55%,18.19%,8.36%,41.20%,35.90%,32.30%
9/7/2004,1113.63,1124.08,1113.63,1121.29,121440000,0,9/7/2004,1121.29,2.54361E+11,26568590353,31200819020,-4632228667,9221813670,1.51498E+11,1.65742E+11,-14244519063,1.87288E+11,2.06165E+11,-18877028052,67073240721,48196212669,18877028052,10.45%,12.27%,-1.82%,100.00%,100.00%,58.80%,3.63%,59.56%,65.16%,-5.60%,5.90%,28.20%,56.20%,73.63%,81.05%,-7.42%,76.50%,86.40%,76.90%,26.37%,18.95%,7.42%,23.50%,13.60%,23.10%
8/31/2004,1099.15,1104.24,1094.72,1104.24,113820000,0,8/31/2004,1104.24,2.37182E+11,24650881032,31862592174,-7211711142,7002078582,1.45704E+11,1.56861E+11,-11156820882,1.77357E+11,1.95725E+11,-18368532024,59825033514,41456722338,18368311176,10.39%,13.43%,-3.04%,96.10%,90.30%,48.80%,2.95%,61.43%,66.14%,-4.70%,17.60%,40.80%,62.30%,74.78%,82.52%,-7.74%,64.70%,77.70%,72.70%,25.22%,17.48%,7.74%,35.30%,22.30%,27.30%
8/24/2004,1095.68,1100.94,1092.82,1096.19,109250000,0,8/24/2004,1096.19,2.28931E+11,23550786042,32165205464,-8614419422,6862127004,1.44768E+11,1.52924E+11,-8156220569,1.75181E+11,1.91952E+11,-16770639991,53750025160,36979330360,16770694801,10.29%,14.05%,-3.76%,82.40%,62.10%,35.00%,3.00%,63.24%,66.80%,-3.56%,37.30%,64.10%,71.50%,76.52%,83.85%,-7.33%,78.40%,87.40%,76.90%,23.48%,16.15%,7.33%,21.60%,12.60%,23.10%
8/17/2004,1079.34,1086.96,1079.34,1081.71,0,0,8/17/2004,1081.71,2.28222E+11,23913377767,33676779589,-9763401822,7922500861,1.42437E+11,1.49626E+11,-7189148492,1.74273E+11,1.91226E+11,-16952550314,53949236211,36996956325,16952279886,10.48%,14.76%,-4.28%,78.40%,52.40%,28.80%,3.47%,62.41%,65.56%,-3.15%,43.10%,68.00%,72.70%,76.36%,83.79%,-7.43%,78.40%,87.40%,76.20%,23.64%,16.21%,7.43%,21.60%,12.60%,23.80%
8/10/2004,1065.22,1079.04,1065.22,1079.04,124560000,0,8/10/2004,1079.04,2.24367E+11,23620002546,30771509526,-7151506980,8157560274,1.40143E+11,1.49106E+11,-8963220246,1.71921E+11,1.88035E+11,-16114673274,52445931222,36331527708,16114403514,10.53%,13.71%,-3.19%,94.10%,86.40%,47.30%,3.64%,62.46%,66.46%,-3.99%,31.40%,57.30%,68.10%,76.62%,83.81%,-7.18%,86.30%,91.30%,77.70%,23.38%,16.19%,7.18%,13.70%,8.70%,22.30%
8/3/2004,1106.62,1106.62,1099.2,1099.69,133830000,0,8/3/2004,1099.69,2.21978E+11,22519392796,30469399516,-7950006720,7069638188,1.41137E+11,1.4987E+11,-8733027944,1.70726E+11,1.8741E+11,-16683220606,51252102329,34568826739,16683275590,10.14%,13.73%,-3.58%,90.20%,73.80%,40.40%,3.18%,63.58%,67.52%,-3.93%,35.30%,60.20%,68.80%,76.91%,84.43%,-7.52%,78.40%,85.40%,74.60%,23.09%,15.57%,7.52%,21.60%,14.60%,25.40%
7/27/2004,1084.07,1096.65,1084.07,1094.83,0,0,7/27/2004,1094.83,2.22995E+11,22843731028,30391610644,-7547879616,7551511869,1.38997E+11,1.50161E+11,-11163800710,1.69392E+11,1.88104E+11,-18711493416,53602541446,34891102772,18711438674,10.24%,13.63%,-3.38%,92.20%,82.50%,44.60%,3.39%,62.33%,67.34%,-5.01%,23.50%,39.80%,60.00%,75.96%,84.35%,-8.39%,70.60%,68.90%,67.30%,24.04%,15.65%,8.39%,29.40%,31.10%,32.70%
7/20/2004,1100.9,1108.88,1099.1,1108.67,0,0,7/20/2004,1108.67,2.2082E+11,19151074849,29161771162,-10010696314,5632868091,1.41215E+11,1.5067E+11,-9454625948,1.65999E+11,1.85465E+11,-19465322261,54820802374,35355232972,19465569402,8.67%,13.21%,-4.53%,78.40%,47.60%,27.70%,2.55%,63.95%,68.23%,-4.28%,31.40%,54.40%,65.80%,75.17%,83.99%,-8.82%,62.70%,55.30%,61.20%,24.83%,16.01%,8.82%,37.30%,44.70%,38.80%
7/13/2004,1114.35,1116.3,1112.99,1115.14,0,0,7/13/2004,1115.14,2.19995E+11,18973898630,26965912749,-7992014119,5852788244,1.40345E+11,1.51161E+11,-10816560947,1.65171E+11,1.8398E+11,-18808768232,54824317775,36015798466,18808519309,8.62%,12.26%,-3.63%,90.20%,69.90%,39.20%,2.66%,63.79%,68.71%,-4.92%,27.50%,41.70%,60.00%,75.08%,83.63%,-8.55%,70.60%,66.00%,65.00%,24.92%,16.37%,8.55%,29.40%,34.00%,35.00%
7/6/2004,1125.38,#N/A,1113.21,1116.19,128330000,0,7/6/2004,1116.21,2.18993E+11,19589191352,27938060823,-8348869471,5257727056,1.3979E+11,1.50947E+11,-11157459766,1.64636E+11,1.84143E+11,-19506329237,54356449874,34850120638,19506329237,8.95%,12.76%,-3.81%,84.30%,62.10%,35.40%,2.40%,63.83%,68.93%,-5.09%,27.50%,40.80%,59.20%,75.18%,84.09%,-8.91%,60.80%,53.40%,59.60%,24.82%,15.91%,8.91%,39.20%,46.60%,40.40%
6/29/2004,1133.35,1138.26,1131.81,1136.2,137500000,0,6/29/2004,1136.23,2.21801E+11,21451648267,26731465867,-5279817600,4680365275,1.40817E+11,1.5529E+11,-14473030255,1.66949E+11,1.86702E+11,-19753359158,54851870223,35098511065,19753359158,9.67%,12.05%,-2.38%,100.00%,96.10%,55.40%,2.11%,63.49%,70.01%,-6.53%,17.60%,20.40%,50.40%,75.27%,84.18%,-8.91%,62.70%,54.40%,59.60%,24.73%,15.82%,8.91%,37.30%,45.60%,40.40%
6/22/2004,1130.3,1135.05,1124.37,1134.41,138230000,0,6/22/2004,1134.41,2.181E+11,20861560286,26718609589,-5857049304,4319567997,1.39178E+11,1.53536E+11,-14358473192,1.64358E+11,1.84574E+11,-20215721911,53741264130,33525258617,20216005513,9.57%,12.25%,-2.69%,98.00%,90.30%,51.90%,1.98%,63.81%,70.40%,-6.58%,17.60%,20.40%,50.00%,75.36%,84.63%,-9.27%,51.00%,46.60%,54.20%,24.64%,15.37%,9.27%,49.00%,53.40%,45.80%
6/15/2004,1125.29,1137.36,1125.29,1132.01,134590000,0,6/15/2004,1132,2.67696E+11,25564508920,35338153680,-9773644760,9498152960,1.65619E+11,1.7101E+11,-5391033640,2.00682E+11,2.15846E+11,-15164395400,67014283240,51849604840,15164678400,9.55%,13.20%,-3.65%,86.30%,66.00%,38.10%,3.55%,61.87%,63.88%,-2.01%,64.70%,81.60%,75.00%,74.97%,80.63%,-5.66%,100.00%,100.00%,80.80%,25.03%,19.37%,5.66%,0.00%,0.00%,19.20%
6/8/2004,1140.42,1142.18,1135.45,1142.12,0,0,6/8/2004,1142.12,2.44968E+11,24748192273,36549811851,-11801619578,9655428287,1.51419E+11,1.5725E+11,-5831400961,1.85822E+11,2.03455E+11,-17632761080,59146206323,41513102607,17633103716,10.10%,14.92%,-4.82%,78.40%,42.70%,26.20%,3.94%,61.81%,64.19%,-2.38%,54.90%,75.70%,71.90%,75.86%,83.05%,-7.20%,88.20%,92.20%,74.60%,24.14%,16.95%,7.20%,11.80%,7.80%,25.40%
6/1/2004,1120.68,1122.7,1113.32,1121.24,0,0,6/1/2004,1121.2,2.26826E+11,21928988564,35228727161,-13299738597,6985188276,1.47769E+11,1.47734E+11,35017546,1.76683E+11,1.89948E+11,-13264721051,50142360918,36877639867,13264721051,9.67%,15.53%,-5.86%,51.00%,25.20%,17.30%,3.08%,65.15%,65.13%,0.02%,98.00%,99.00%,84.20%,77.89%,83.74%,-5.85%,100.00%,100.00%,80.00%,22.11%,16.26%,5.85%,0.00%,0.00%,20.00%
5/25/2004,1095.41,1113.8,1090.74,1113.08,#N/A,0,5/25/2004,1113.08,2.23565E+11,23154927169,35417402492,-12262475323,6190602909,1.461E+11,1.47253E+11,-1152380982,1.75446E+11,1.88861E+11,-13414997116,48119564836,34704567720,13414997116,10.36%,15.84%,-5.48%,58.80%,30.10%,21.50%,2.77%,65.35%,65.87%,-0.52%,96.10%,98.10%,82.70%,78.48%,84.48%,-6.00%,100.00%,100.00%,79.20%,21.52%,15.52%,6.00%,0.00%,0.00%,20.80%
5/18/2004,1084.1,1094.14,1084.1,1091.53,135300000,0,5/18/2004,1091.53,2.21604E+11,21884574172,34121699867,-12237125695,8087446857,1.43872E+11,1.46683E+11,-2811120418,1.73844E+11,1.88892E+11,-15048056331,47759749295,32711638388,15048110907,9.88%,15.40%,-5.52%,56.90%,28.20%,20.40%,3.65%,64.92%,66.19%,-1.27%,88.20%,94.20%,78.80%,78.45%,85.24%,-6.79%,98.00%,98.10%,76.90%,21.55%,14.76%,6.79%,2.00%,1.90%,23.10%
5/11/2004,1087.12,1095.69,1087.12,1095.45,153380000,0,5/11/2004,1095.49,2.25814E+11,23128901731,36326054855,-13197153124,8221573818,1.45601E+11,1.47019E+11,-1418463029,1.76952E+11,1.91567E+11,-14615423018,48862125489,34246702471,14615423018,10.24%,16.09%,-5.84%,51.00%,25.20%,18.50%,3.64%,64.48%,65.11%,-0.63%,96.10%,98.10%,81.90%,78.36%,84.83%,-6.47%,100.00%,99.00%,77.70%,21.64%,15.17%,6.47%,0.00%,1.00%,22.30%
5/4/2004,1117.49,1127.74,1112.89,1119.51,166210000,0,5/4/2004,1119.51,2.23736E+11,22748877239,33664624781,-10915747542,6781980524,1.43435E+11,1.48523E+11,-5088228579,1.72966E+11,1.8897E+11,-16004255999,50770114479,34766053529,16004060951,10.17%,15.05%,-4.88%,70.60%,37.90%,25.00%,3.03%,64.11%,66.38%,-2.27%,66.70%,82.50%,73.10%,77.31%,84.46%,-7.15%,98.00%,97.10%,74.60%,22.69%,15.54%,7.15%,2.00%,2.90%,25.40%
4/27/2004,1135.53,1146.84,1135.53,1138.12,0,0,4/27/2004,1138.12,2.29599E+11,23879907470,36107031252,-12227123782,6175123023,1.46268E+11,1.50342E+11,-4073795044,1.76323E+11,1.92624E+11,-16300691202,53275565447,36974849874,16300715573,10.40%,15.73%,-5.33%,56.90%,29.10%,21.50%,2.69%,63.71%,65.48%,-1.77%,78.40%,88.30%,75.00%,76.80%,83.90%,-7.10%,100.00%,99.00%,75.00%,23.20%,16.10%,7.10%,0.00%,1.00%,25.00%
4/20/2004,1135.82,1139.26,1118.09,1118.09,150850000,0,4/20/2004,1118.09,2.25762E+11,23097076384,35213317812,-12116241428,5628530145,1.43415E+11,1.48362E+11,-4946144526,1.72141E+11,1.89204E+11,-17062583817,53620481286,36557897469,17062583817,10.23%,15.60%,-5.37%,54.90%,28.20%,21.20%,2.49%,63.53%,65.72%,-2.19%,74.50%,86.40%,73.80%,76.25%,83.81%,-7.56%,94.10%,93.20%,71.90%,23.75%,16.19%,7.56%,5.90%,6.80%,28.10%
